Message,Tag,Page নাম,Total Tagged (no confusion),Count 0,Count 1,Count 2,Count 3,Count 4,Count 5,Total Normal,Total Hate
চুল গুলান একটু আচ্রাইও বাজান,0,SalmanMuktadir,,,,,,,,,
আবালের মত লাগতেছে,1,SalmanMuktadir,,,,,,,,,
অনেক শুকাই গেছ গীটার এক্টু কম বাজাইও,1,SalmanMuktadir,,,,,,,,,
প্রচুর রোদে ফার্মগেট থেকে কাওরান বাজার রিক্সার খ্যাপ মারা চালকের মত লাগতেছে,1,SalmanMuktadir,,,,,,,,,
আগে মানুষ সাদা চুল কালো করত এখন মানুষ কালো চুল সাদা করে,0,SalmanMuktadir,,,,,,,,,
পাবলিক যে এভাবে দুচে হাল করে দেবে এটা ই বা কে জানত,1,SalmanMuktadir,,,,,,,,,
তোর গালে কুকুর মুতে দিছে নাকি,1,SalmanMuktadir,,,,,,,,,
ছেলেটা হুগায় কে মনে হয় দোষের এর সমসা আছে,1,SalmanMuktadir,,,,,,,,,
আন্টির মেয়ের থেকেও সুন্দ্র দেখাচ্ছে চুদনার পোলা তোরে পাশের বাসার গেইটের কুকুরটাও তোর চাইতেও স্মার্ট আছে,1,SalmanMuktadir,,,,,,,,,
এত কিউট লাগে ক্যারে,0,SalmanMuktadir,,,,,,,,,
আমি প্রথমে ভাবছিলাম এটা বোঝি বিড়ালের লুম্বা ভাই তর রুচি কেমনে সালা কালো চুলগুলোরে আমার বালের মত করছিস,1,SalmanMuktadir,,,,,,,,,
অতি বোকাচোদাময়,1,SalmanMuktadir,,,,,,,,,
সবার আগে রনি,0,SalmanMuktadir,,,,,,,,,
লুচ্চার বাচ্চা লুচ্চা মাগির পুত,1,SalmanMuktadir,,,,,,,,,
মাল খেয়ে সাদা হয়ে গেছে,5,SalmanMuktadir,,,,,,,,,
হালা পাঠার পোঁ পাঠা পোলিও টিকা দেওয়া দরকার তোরে,1,SalmanMuktadir,,,,,,,,,
আজ দুদিন ধরে হাগু কষার কারনে হাগু হচ্ছিল না পিক টা দেখার সাথে সাথে পেট টা ক্লিয়ার হয়ে গেল ধন্যবাদ প্রিয়,5,SalmanMuktadir,,,,,,,,,
এখন কত শালায় যে গালি মারবে ঠিক নাই শালারা নাম রে দেখলেই পাগলামি শুরু করে পাগলামি তো করবেই কারণ নাম তো একটা জিনিস যাকে দেখে শালারা পাগল হয়ে যায়,1,SalmanMuktadir,,,,,,,,,
দেখে মনে হচ্ছে পাঠার হোল চুসে আলি,1,SalmanMuktadir,,,,,,,,,
খবিস ফেরত বলদ,1,SalmanMuktadir,,,,,,,,,
ভিডিও গোয়া মাইরা গেছে এহন পিক আপলোড দাও লুচ্চা,1,SalmanMuktadir,,,,,,,,,
সালার এটা তোর স্বপ্ন না স্বপ্ন দোষ,1,SalmanMuktadir,,,,,,,,,
মাথা খারাপ বলদ ছলদ কি কয়,1,SalmanMuktadir,,,,,,,,,
তুই আগে অমানুষ থেকে মানুষ হয়ে ওট,1,SalmanMuktadir,,,,,,,,,
ভুলে লাভ দিয়া ফালাইছিলাম ১০ মিনিট পর এসে হা হা দিয়া গেলাম,0,SalmanMuktadir,,,,,,,,,
আমি মাদাফাকা দেখি নি কিন্তু তোমাকে দেখেছি,1,SalmanMuktadir,,,,,,,,,
কুকুর নাম এর ভোদা চাট সালা মাদারচোত,1,SalmanMuktadir,,,,,,,,,
আগে এলাকায় মেম্বার নির্বাচন এ জয়ী হয়ে দেখান ব্রো এর পর মিনিস্টার,0,SalmanMuktadir,,,,,,,,,
হ্যাঁ কেমন শান্তি দিবেন জানা আছে আধুনিক পতিতালয় বৈধ করবেন,0,SalmanMuktadir,,,,,,,,,
গাজা খেয়ে আসছো নাকি শুয়ার মিনিস্টার হবার সপ্ন তোমায় পাছায় ভোরে দিবো,1,SalmanMuktadir,,,,,,,,,
হা হা দিয়ে যতো শান্তি পাই সকালে টয়লেটে গেলেও এতো শান্তি পাই না,5,SalmanMuktadir,,,,,,,,,
পুটকি চুষা,5,SalmanMuktadir,,,,,,,,,
তুই গরীব গোয়া চাটগা,1,SalmanMuktadir,,,,,,,,,
দিবা স্বপ্ন দেখিস ভালো কথা কিন্ত গাঁজা খেয়ে পোষ্ট করিস কেনো পাগল নাম,1,SalmanMuktadir,,,,,,,,,
গাজার দাম কমলো কবে,5,SalmanMuktadir,,,,,,,,,
তুই মন্ত্রী হলে আর কিছু হবে কিনা জানিনা তবে সমকামীতা বৈধ হবে এটা নিশ্চিত,1,SalmanMuktadir,,,,,,,,,
সারছে রে দেশটার গোয়া মারা সারা,5,SalmanMuktadir,,,,,,,,,
তোমার মাইয়া চোদা পিক গুলা দেখলে আমগো মাইয়াদেরই লজ্জা লাগে,1,SalmanMuktadir,,,,,,,,,
পরে সমকামি বৈধ চেয়ে বসবা এই তুমার চাল,1,SalmanMuktadir,,,,,,,,,
মাগীর দালালের রাজনীতি তে আসার শখ হইলো কেন নোংরা জায়গাকে আর নোংরা করিস না,1,SalmanMuktadir,,,,,,,,,
একটা এলাকার মেম্বার ও হইতে পারবা না ব্রাদার কচি করে চুদুর বুদুর কথা বাদ দাও ব্রাদার,1,SalmanMuktadir,,,,,,,,,
পা টা উচু করে পাদ দেওয়ার ব্যার্থ চেস্টায় ক্যামেরা বন্দি হলেন নাম,1,SalmanMuktadir,,,,,,,,,
ওস্তাদ দেশের গুয়ামারা সাড়া,5,SalmanMuktadir,,,,,,,,,
আর কতো মাইয়ার জীবন নষ্ট করবি শালা,1,SalmanMuktadir,,,,,,,,,
মরার আগে শেষ ইচ্ছা তুর পাচার মধ্য দিয়ে একটা শট দিতে চাই,1,SalmanMuktadir,,,,,,,,,
আমি ভিডিও ডাউনলোড করে রাখছে আগেই,0,SalmanMuktadir,,,,,,,,,
এই ভয়েজ নিয়ে গান গাইতে গেলে বেডার কি একটুও গলা কাঁপে না,0,SalmanMuktadir,,,,,,,,,
সব বুঝলাম কিন্তু টা কেন সবাইরে দিতে ইচ্ছা করে গাটু শালা,1,SalmanMuktadir,,,,,,,,,
তুমি নাকি নামাজ পড়া শুরু করছো মুতে পানি নেও তো নাম এর বাচ্চা টা মন দিয়ে নামাজ পড়ো দুস্টামি করে না আর অনেক খেলেছো এইবার বাড়া কে বিশ্রাম দে,1,SalmanMuktadir,,,,,,,,,
দয়া করে কেও অশ্লীল ভাষা চোদাবেন না,5,SalmanMuktadir,,,,,,,,,
আপনারা ভালো বংশের ছেলে মেয়ে হয়ে নাম ভাইকে গালাগালি করছেন আসলে এটা ঠিকনা তাতে কিন্তু আপনাদের চরিত্রটাই কিন্তু প্রশ্নবিদ্ধ হচ্ছে আর কিছুু চোদানিরপো তাইত রে কই সারা বছর নাম ভিডিও দেইখখা নাম ভাইয়ের কসেন্ট বক্সে আইসা হাজীগিড়ি মারাও হ্যা আগে নিজে ভালো হও বুচ্ছ,1,SalmanMuktadir,,,,,,,,,
বেপক বিনোদন নিতেছে সবাই আমরা যে বাঙাল এটা সব জায়গায় বার বার প্রমান দেই কেন বুঝিনা ভাল কাজের জন্য প্রশংসা করা উচিত নাম আপনার আমার মত এত বোকা না এত এত বেড কমেন্ট এ সাল মান এর কিচ্ছু আসবে যাবে না এই পোলা থাম্বে বলে মনে হয়না সব ঠিক ছিল চরিত্রটা একটু ভাল করলে আকাশ ছুইতে পারত,0,SalmanMuktadir,,,,,,,,,
